,LEMMA_PARENT,LEMMA_GRAND_PARENT,LEMMA_CHILD_1,LEMMA_CHILD_2,LEMMA_CHILD_3
74799,milhão,R$,,,
74800,R$,para,"452,7",,
74801,dotação,aumentar,,,
74802,aumentar,mandar,o,de,
74803,dotação,aumentar,TSE,,
74804,TSE,de,,,
74805,de,dotação,o,,
74806,mandar,,,,
74807,extrapolar,,inflação,,
74808,prometer,extrapolar,zero,,
74809,inflação,prometer,,,
74810,,,prometer,domínio,
74811,domínio,extrapolar,,,
74812,extrapolar,,o,de,
74813,domínio,extrapolar,aquilo,,
74814,de,domínio,poder,,
74815,comprometer,poder,,,
74816,autoridade,poder,,,
74817,poder,aquilo,o,monetário,
74818,autoridade,poder,,,
74819,aquilo,de,autoridade,comprometer,
74820,comprometer,poder,,,
74821,poder,aquilo,que,se,a
74822,comprometer,poder,fazer,,
74823,a,comprometer,,,
74824,ser,dizer,,,
74825,ser,dizer,,,
74826,dizer,,se,isso,cumprir
74827,ser,dizer,em,,
74828,cumprir,ser,prática,,
74829,prática,em,,,
74830,em,cumprir,o,,
74831,dizer,,,,
74832,tempo,dizer,,,
74833,tempo,dizer,,,
74834,dizer,,só,o,
74835,,,ser,",",tempo
74836,dizer,,,,
74837,acrescentar,,estar,,
74838,estar,ser,,,
74839,ser,acrescentar,como_se,lá,
74840,estar,ser,,,
74841,acrescentar,,,,
74842,acrescentar,,,,
74843,,,ser,»,","
74844,acrescentar,,,,
74845,acrescentar,,,,
74846,impor,,razão,,
74847,razão,por,,,
74848,por,impor,o,alinhar,","
74849,razão,por,,,
74850,razão,por,,,
74851,refletir,razão,,,
74852,refletir,razão,,,
74853,razão,por,que,não,conjetura
74854,conjetura,refletir,,,
74855,refletir,razão,apenas,teórico,
74856,conjetura,refletir,,,
74857,refletir,razão,,,
74858,refletir,razão,,,
74859,experiência,refletir,,,
74860,refletir,razão,o,viver,
74861,viver,experiência,,,
74862,experiência,refletir,duramente,por,em
74863,viver,experiência,nação,,
74864,nação,por,,,
74865,por,viver,o,,
74866,viver,experiência,década,,
74867,década,em,,,
74868,década,em,,,
74869,década,em,,,
74870,em,viver,o,último,dois
74871,impor,,,,
74872,impor,,,,
74873,,,por,",",se
74874,impor,,basta,a,
74875,basta,dar,,,
74876,dar,impor,um,definitivo,
74877,basta,dar,,,
74878,dar,impor,remanescente,,
74879,remanescente,a,,,
74880,remanescente,a,,,
74881,a,dar,todo,o,de
74882,remanescente,a,indexação,,
74883,de,remanescente,formal,,
74884,indexação,de,,,
74885,remanescente,a,,,
74886,remanescente,a,eles,em,
74887,ser,remanescente,,,
74888,ser,remanescente,taxa,(,TR
74889,taxa,em,,,
74890,em,ser,o,de,
74891,taxa,em,juro,,
74892,de,taxa,nominal,,
74893,juro,de,,,
74894,em,ser,,,
74895,em,ser,,,
74896,em,ser,,,
74897,em,ser,,,
74898,em,ser,recolhimento,,
74899,recolhimento,em,,,
74900,em,em,o,de,
74901,recolhimento,em,tributo,,
74902,tributo,de,,,
74903,de,recolhimento,o,(,Ufir
74904,tributo,de,,,
74905,tributo,de,e,correlato,
74906,Ufir,tributo,,,
74907,Ufir,tributo,,,
74908,tributo,de,,,
74909,em,ser,,,
74910,em,ser,salário,,
74911,salário,em,,,
74912,em,em,o,(,IPC--r
74913,salário,em,,,
74914,salário,em,,,
74915,salário,em,,,
74916,impor,,,,
74917,,,apelo,.,
74918,apelo,haver,,,
74919,haver,,outro,de,seduzir
74920,apelo,haver,fita,,
74921,fita,de,,,
74922,de,apelo,o,,
74923,seduzir,apelo,,,
74924,apelo,haver,que,gamemaníaco,
74925,gamemaníaco,seduzir,,,
74926,gamemaníaco,seduzir,,,
74927,seduzir,apelo,o,«,»
74928,gamemaníaco,seduzir,,,
74929,gamemaníaco,seduzir,,,
74930,fã,gamemaníaco,,,
74931,fã,gamemaníaco,,,
74932,gamemaníaco,seduzir,especialmente,o,de
74933,fã,gamemaníaco,Ayrton_Senna,,
74934,de,fã,,,
74935,haver,,,,
74936,ser,dizer,,,
74937,ser,dizer,,,
74938,ser,dizer,,,
74939,ser,dizer,,,
74940,dizer,,«,este,sim
74941,ser,dizer,,,
74942,ser,dizer,certeza,,
74943,com,ser,,,
74944,ser,dizer,,,
74945,dizer,,,,
74946,,,ser,",",.
74947,dizer,,,,
74948,ser,dizer,,,
74949,Viola,ser,,,
74950,ser,dizer,o,ou,Ronaldão
74951,Viola,ser,,,
74952,Ronaldão,Viola,,,
74953,Viola,ser,o,,
74954,dizer,,«,Viola,black_man
74955,black_man,ser,,,
74956,black_man,ser,,,
74957,ser,dizer,um,','
74958,black_man,ser,,,
74959,black_man,ser,,,
74960,ser,dizer,,,
74961,,,ser,um,.
74962,dizer,,de,,
74963,um,dizer,modelo,,
74964,modelo,de,,,
74965,de,um,o,masculino,de
74966,modelo,de,,,
74967,modelo,de,Ford,,
74968,Ford,de,,,
74969,de,modelo,o,,
74970,modelo,de,,,
74971,querer,modelo,,,
74972,querer,modelo,,,
74973,querer,modelo,,,
74974,modelo,de,que,também,não
74975,identificar,querer,,,
74976,querer,modelo,se,,
74977,dizer,,,,
74978,contar,,assim,com,
74979,estar,contar,,,
74980,estar,contar,astro,,
74981,astro,com,,,
74982,com,estar,o,de,","
74983,astro,com,conferência,,
74984,conferência,de,,,
74985,de,astro,o,,
74986,astro,com,,,
74987,astro,com,Keynes,sujeito,
74988,lorde,astro,,,
74989,sujeito,lorde,,,
74990,sujeito,lorde,,,
74991,lorde,astro,«,um,sutil
74992,sujeito,lorde,,,
74993,sujeito,lorde,,,
74994,expositor,sujeito,,,
74995,sujeito,lorde,bom,,
74996,sujeito,lorde,,,
74997,persuasivo,sujeito,,,
74998,sujeito,lorde,muito,,
74999,sujeito,lorde,,,
75000,contar,,,,
75001,,,estar,",",Campos
75002,contar,,,,
75003,contar,,,,
75004,reclamar,dizer,,,
75005,reclamar,dizer,,,
75006,dizer,,«,ele,de
75007,reclamar,dizer,pagar,,
75008,pagar,de,,,
75009,pagar,de,,,
75010,pagar,de,,,
75011,de,reclamar,que,não,ele
75012,prometido,pagar,,,
75013,pagar,de,o,,
75014,pagar,de,,,
75015,dar,pagar,,,
75016,dar,pagar,,,
75017,pagar,de,não,ele,carro
75018,carro,dar,,,
75019,dar,pagar,um,,
75020,pagar,de,,,
75021,bancar,pagar,,,
75022,bancar,pagar,,,
75023,pagar,de,que,só,mês
75024,mês,bancar,,,
75025,bancar,pagar,seis,de,e
75026,mês,bancar,aluguel,,
75027,de,mês,de,,
75028,aluguel,de,casa,,
75029,casa,de,,,
75030,de,aluguel,seu,,
75031,mês,bancar,,,
75032,ano,mês,,,
75033,ano,mês,,,
75034,ano,mês,,,
75035,mês,bancar,não,o,quatro
75036,bancar,pagar,,,
75037,esperar,bancar,,,
75038,bancar,pagar,como,,
75039,reclamar,dizer,,,
75040,dizer,,,,
75041,,,reclamar,",",dirigente
75042,dirigente,dizer,,,
75043,dizer,,o,,
75044,dizer,,,,
75045,debutar,,,,
75046,debutar,,papel,que,
75047,papel,em,,,
75048,em,debutar,esse,,
75049,em,debutar,,,
75050,debutar,,,,
75051,debutar,,por,,
75052,encarnar,debutar,Jacqueline,,
75053,Jacqueline,por,,,
75054,por,encarnar,outro,(,Bisset
75055,Jacqueline,por,,,
75056,Jacqueline,por,,,
75057,Jacqueline,por,,,
75058,debutar,,,,
75059,debutar,,,,
75060,,,foi,em,","
75061,debutar,,tela,,
75062,tela,em,,,
75063,em,debutar,o,,
75064,debutar,,,,
75065,ano,depois,,,
75066,depois,debutar,15,,
75067,debutar,,ano,de,
75068,depois,debutar,ter,,
75069,de,depois,transformar,,
75070,transformar,ter,,,
75071,ter,de,se,em,
75072,transformar,ter,viúvo,,
75073,prantear,viúvo,,,
75074,prantear,viúvo,,,
75075,viúvo,em,o,mais,e
75076,prantear,viúvo,,,
75077,prantear,viúvo,,,
75078,em,transformar,prantear,de,
75079,viúvo,em,século,,
75080,século,de,,,
75081,de,viúvo,este,,
75082,debutar,,,,
75083,dedicar,,ruim,,
75084,ruim,além_de,,,
75085,além_de,dedicar,muito,,
75086,dedicar,,,,
75087,filme,dedicar,,,
75088,dedicar,,o,«,O_Magnata_Grego
75089,filme,dedicar,,,
75090,filme,dedicar,,,
75091,filme,dedicar,,,
75092,filme,dedicar,,,
75093,filme,dedicar,,,
75094,filme,dedicar,,,
75095,,,além_de,",",filme
75096,atenção,dedicar,,,
75097,dedicar,,muito,,
75098,dedicar,,marido,,
75099,marido,a,,,
75100,marido,a,,,
75101,marido,a,,,
75102,a,dedicar,o,seu,segundo
75103,marido,a,,,
75104,marido,a,por,,
75105,interpretar,marido,Anthony_Quinn,,
75106,por,interpretar,",",fazer,
75107,Anthony_Quinn,por,,,
75108,fazer,Anthony_Quinn,,,
75109,fazer,Anthony_Quinn,,,
75110,Anthony_Quinn,por,que,aliás,papel
75111,papel,fazer,,,
75112,fazer,Anthony_Quinn,o,de,
75113,papel,fazer,Sócrates_Onassis,,
75114,de,papel,(,sogro,)
75115,Sócrates_Onassis,de,,,
75116,Sócrates_Onassis,de,de,,
75117,sogro,Sócrates_Onassis,Jackie,,
75118,de,sogro,,,
75119,Sócrates_Onassis,de,,,
75120,fazer,Anthony_Quinn,telefilme,,
75121,telefilme,em,,,
75122,em,fazer,o,«,Onassis:_The_Richest_Man_in_the_World
75123,telefilme,em,,,
75124,telefilme,em,,,
75125,telefilme,em,,,
75126,telefilme,em,,,
75127,telefilme,em,em,,
75128,produzir,telefilme,1988,,
75129,em,produzir,,,
75130,dedicar,,,,
75131,dizer,,,,
75132,,,Vasco,fazer,
75133,fazer,dizer,,,
75134,fazer,dizer,,,
75135,dizer,,que,não,seguro
75136,fazer,dizer,,,
75137,fazer,dizer,Dener,,
75138,para,fazer,,,
75139,dizer,,a,,
75140,ontem,dizer,tarde,,
75141,tarde,a,,,
75142,a,ontem,o,,
75143,dizer,,,,
75144,dizer,,,,
75145,,,ontem,",",Pacheco
75146,esperar,dizer,,,
75147,dizer,,que,até,para
75148,esperar,dizer,terça-feira,,
75149,até,esperar,,,
75150,esperar,dizer,enviar,,
75151,enviar,para,,,
75152,clube,enviar,,,
75153,enviar,para,o,carioca,
75154,clube,enviar,,,
75155,para,esperar,que,clube,cópia
75156,cópia,enviar,,,
75157,enviar,para,um,de,
75158,cópia,enviar,seguro,,
75159,seguro,de,,,
75160,de,cópia,o,de,
75161,seguro,de,vida,,
75162,de,seguro,prever,,
75163,vida,de,em,,
75164,prever,vida,contrato,,
75165,contrato,em,,,
75166,em,prever,o,de,de
75167,contrato,em,empréstimo,,
75168,de,contrato,,,
75169,contrato,em,meia,,
75170,meia,de,,,
75171,de,contrato,o,Dener,
75172,meia,de,",",morrer,
75173,Dener,meia,,,
75174,Dener,meia,terça-feira,,
75175,morrer,Dener,,,
75176,dizer,,,,
75177,proibir,,Miranda,,
75178,segundo,proibir,,,
75179,proibir,,,,
75180,legislação,proibir,,,
75181,proibir,,o,brasileiro,
75182,legislação,proibir,,,
75183,,,segundo,",",legislação
75184,ter,proibir,,,
75185,seguro,ter,,,
75186,ter,proibir,um,de,
75187,seguro,ter,natureza,,
75188,natureza,de,,,
75189,de,seguro,este,,
75190,proibir,,que,seguro,como
75191,ter,proibir,beneficiário,,
75192,como,ter,,,
75193,empresa,ter,,,
75194,ter,proibir,um,ou,associação
75195,empresa,ter,,,
75196,empresa,ter,,,
75197,proibir,,,,
75198,,,certo,estar,.
75199,ser,,,,
75200,estar,ser,,,
75201,estar,ser,,,
75202,estar,ser,,,
75203,estar,ser,,,
75204,governo,estar,,,
75205,estar,ser,o,,
75206,ser,,que,",",desta_vez
75207,atento,estar,,,
75208,estar,ser,mais,do_que,
75209,atento,estar,em,,
75210,do_que,atento,Plano_Cruzado,,
75211,Plano_Cruzado,em,,,
75212,em,do_que,o,,
75213,estar,ser,,,
75214,estar,ser,usar,",",","
75215,ir,estar,segundo,artifício,para
75216,ir,estar,,,
75217,usar,ir,ministro,,
75218,ministro,segundo,,,
75219,segundo,usar,o,Rubens_Ricupero,
75220,ministro,segundo,,,
75221,ir,estar,,,
75222,artifício,usar,,,
75223,artifício,usar,,,
75224,usar,ir,todo,o,
75225,usar,ir,evitar,,
75226,para,usar,febre,,
75227,febre,evitar,,,
75228,evitar,para,um,de,
75229,febre,evitar,consumo,,
75230,de,febre,,,
75231,ser,,,,
75232,,,ontem,por,entrevista
75233,receber,,,,
75234,receber,,fax,,
75235,por,receber,,,
75236,receber,,conceder,,
75237,conceder,entrevista,,,
75238,conceder,entrevista,,,
75239,entrevista,receber,que,ele,em
75240,conceder,entrevista,1979,,
75241,em,conceder,,,
75242,conceder,entrevista,revista,,
75243,revista,para,,,
75244,para,conceder,o,«,Especial
75245,revista,para,,,
75246,revista,para,,,
75247,revista,para,,,
75248,revista,para,,,
75249,expor,revista,,,
75250,revista,para,onde,visão,
75251,visão,expor,,,
75252,expor,revista,seu,sobre,
75253,visão,expor,mulher,,
75254,mulher,sobre,,,
75255,sobre,visão,o,,
75256,receber,,,,
75257,poder,,,,
75258,gente,poder,,,
75259,poder,,o,,
75260,pensar,poder,,,
75261,,,«,gente,pensar
75262,poder,,não,em,haver
75263,pensar,poder,jogar,,
75264,em,pensar,mulher,em,
75265,mulher,jogar,,,
75266,jogar,em,o,,
75267,jogar,em,mercado,,
75268,mercado,em,,,
75269,em,jogar,o,de,
75270,mercado,em,trabalho,,
75271,de,mercado,,,
75272,haver,pensar,,,
75273,pensar,poder,enquanto,excesso,
75274,haver,pensar,de,,
75275,excesso,haver,mão-de-obra,,
75276,de,excesso,,,
75277,poder,,,,
75278,poder,,,,
75279,defender,,,,
75280,defender,,,,
75281,defender,,entrevista,,
75282,entrevista,em,,,
75283,em,defender,esse,,
75284,defender,,,,
75285,defender,,,,
75286,defender,,,,
75287,defender,,,,
75288,,,aliás,",",em
75289,legalização,defender,,,
75290,defender,,o,de,
75291,legalização,defender,aborto,,
75292,aborto,de,,,
75293,de,legalização,o,,
75294,defender,,argumento,,
75295,com,defender,razoável,,
75296,argumento,com,,,
75297,defender,,,,
75298,ceder,defender,,,
75299,ceder,defender,,,
75300,ceder,defender,,,
75301,ceder,defender,motivo,,
75302,por,ceder,eleitoreiro,,
75303,motivo,por,,,
75304,ceder,defender,,,
75305,defender,,",",agora,","
75306,ceder,defender,pressão,,
75307,pressão,a,,,
75308,a,ceder,o,de,
75309,pressão,a,Igreja_Católica,,
75310,Igreja_Católica,de,,,
75311,de,pressão,o,,
75312,defender,,,,
75313,,,importante,notar,.
75314,achar,,,,
75315,achar,,mudar,,
75316,mudar,notar,,,
75317,bienal,mudar,,,
75318,mudar,notar,o,,
75319,notar,achar,que,bienal,maneira
75320,maneira,mudar,,,
75321,mudar,notar,o,de,
75322,maneira,mudar,conseguir,,
75323,de,maneira,patrocínio,,
75324,conseguir,de,cultural,em,","
75325,patrocínio,conseguir,,,
75326,patrocínio,conseguir,país,,
75327,país,em,,,
75328,em,patrocínio,o,,
75329,patrocínio,conseguir,,,
75330,ser,patrocínio,,,
75331,ser,patrocínio,,,
75332,patrocínio,conseguir,que,antes,fazer
75333,ser,patrocínio,a,,
75334,fazer,ser,base,,
75335,base,a,,,
75336,a,fazer,o,de,
75337,base,a,me_dá_um_dinheiro_aí,,
75338,me_dá_um_dinheiro_aí,de,,,
75339,me_dá_um_dinheiro_aí,de,,,
75340,de,base,o,«,»
75341,me_dá_um_dinheiro_aí,de,,,
75342,achar,,,,
75343,dar,,sala,para,
75344,sala,vender,,,
75345,vender,dar,cada,especial,
75346,sala,vender,,,
75347,vender,dar,patrocinador,,
75348,patrocinador,para,,,
75349,para,vender,um,exclusivo,
75350,patrocinador,para,,,
75351,dar,,,,
75352,,,vender,",",a
75353,dar,,ele,,
75354,a,dar,,,
75355,retorno,dar,,,
75356,dar,,um,palpável,","
75357,mais,palpável,,,
75358,palpável,retorno,muito,,
75359,retorno,dar,mais,,
75360,retorno,dar,,,
75361,retorno,dar,anúncio,,
75362,com,retorno,em,e,abatimento
75363,anúncio,com,meio,,
75364,em,anúncio,de,,
75365,meio,em,comunicação,,
75366,de,meio,,,
75367,anúncio,com,,,
75368,abatimento,anúncio,,,
75369,anúncio,com,o,de,
75370,abatimento,anúncio,imposto,,
75371,de,abatimento,,,
75372,dar,,,,
75373,ser,ter,,,
75374,bienal,ser,,,
75375,ser,ter,o,,
75376,ter,dever,se,bienal,até
75377,ser,ter,dia,,
75378,dia,até,,,
75379,até,ser,o,11,de
75380,dia,até,,,
75381,dia,até,dezembro,,
75382,de,dia,,,
75383,dever,,,,
75384,,,",",ter,.
75385,dever,,ser,público,seguir
75386,público,ter,,,
75387,ter,dever,um,total,de
75388,público,ter,,,
75389,público,ter,em,pagante,
75390,de,público,máximo,,
75391,máximo,em,,,
75392,em,de,o,,
75393,pagante,de,,,
75394,pagante,de,,,
75395,de,público,250,mil,
75396,público,ter,,,
75397,público,ter,criança,,
75398,criança,além_de,,,
75399,criança,além_de,,,
75400,criança,além_de,,,
75401,além_de,público,quase,200,mil
75402,público,ter,,,
75403,ter,dever,projeção,,
75404,projeção,seguir,,,
75405,seguir,ter,o,,
75406,dever,,,,
75407,ser,,volante,,
75408,volante,para,,,
75409,para,ser,o,Dinho,","
75410,volante,para,,,
75411,volante,para,,,
75412,volante,para,de,,
75413,um,volante,jogador,,
75414,jogador,de,,,
75415,de,um,o,responsável,
75416,jogador,de,por,,
75417,responsável,jogador,setor,,
75418,setor,por,,,
75419,por,responsável,o,de,
75420,setor,por,marcação,,
75421,de,setor,de,,
75422,marcação,de,Santos,,
75423,Santos,de,,,
75424,de,marcação,o,,
75425,volante,para,,,
75426,,,para,impossível,segurar
75427,ser,,,,
75428,ser,,ataque,,
75429,ataque,segurar,,,
75430,segurar,ser,o,de,
75431,ataque,segurar,São_Paulo,,
75432,São_Paulo,de,,,
75433,de,ataque,o,de,
75434,São_Paulo,de,técnico,,
75435,técnico,de,,,
75436,de,São_Paulo,o,Telê_Santana,
75437,técnico,de,,,
75438,ser,,,,
75439,chegar,,,,
75440,vencer,chegar,,,
75441,chegar,,se,jogo,
75442,jogo,vencer,,,
75443,jogo,vencer,,,
75444,vencer,chegar,esse,quatro,
75445,chegar,,,,
75446,,,«,vencer,","
75447,chegar,,%,,
75448,%,a,,,
75449,a,chegar,80,de,
75450,%,a,aproveitamento,,
75451,de,%,de,,
75452,aproveitamento,de,ponto,,
75453,ponto,de,,,
75454,de,aproveitamento,o,disputar,
75455,ponto,de,,,
75456,chegar,,,,
75457,afirmar,,,,
75458,,,Gianetti_da_Fonseca,ter,.
75459,ter,afirmar,,,
75460,avaliação,ter,,,
75461,ter,afirmar,o,,
75462,afirmar,,que,avaliação,que
75463,ter,afirmar,,,
75464,ter,afirmar,fazer,,
75465,ser,ter,por,,
75466,fazer,ser,par,,
75467,par,por,,,
75468,por,fazer,«,»,(
75469,par,por,,,
75470,par,por,,,
75471,par,por,de,,
75472,pesquisador,par,área,,
75473,área,de,,,
75474,área,de,,,
75475,de,pesquisador,o,mesmo,
75476,par,por,,,
75477,par,por,,,
75478,fazer,par,,,
75479,fazer,par,,,
75480,par,por,que,não,parte
75481,fazer,par,de,,
75482,parte,fazer,grupo,,
75483,grupo,de,,,
75484,de,parte,o,analisar,
75485,grupo,de,,,
75486,afirmar,,,,
75487,,,oscilar,.,
75488,oscilar,mostrar,,,
75489,maioria,oscilar,,,
75490,oscilar,mostrar,o,de,
75491,maioria,oscilar,político,,
75492,político,de,,,
75493,político,de,,,
75494,de,maioria,o,seu,profissional
75495,político,de,,,
75496,respeitabilidade,poder,,,
75497,poder,político,cujo,,
75498,pôr,ser,,,
75499,político,de,respeitabilidade,ser,
75500,poder,político,pôr,,
75501,ser,poder,não,em,
75502,pôr,ser,dúvida,,
75503,em,pôr,,,
75504,mostrar,,que,maioria,entre
75505,oscilar,mostrar,centro,,
75506,centro,entre,,,
75507,entre,oscilar,o,nacionalista,e
75508,centro,entre,,,
75509,centro,entre,,,
75510,radical,centro,,,
75511,centro,entre,o,de,
75512,radical,centro,PMDB,,
75513,PMDB,de,,,
75514,de,radical,o,,
75515,mostrar,,,,
75516,viver,,,,
75517,,,Freddy_Tatoo,atualmente,em
75518,viver,,,,
75519,viver,,Bolonha,,
75520,em,viver,,,
75521,viver,,,,
75522,estar,viver,,,
75523,viver,,já,acostumar,
75524,estar,viver,a,,
75525,acostumar,estar,circuito,,
75526,circuito,a,,,
75527,a,acostumar,o,internacional,de
75528,circuito,a,,,
75529,circuito,a,tatuagem,,
75530,tatuagem,de,,,
75531,de,circuito,o,,
75532,viver,,,,
75533,advogado,recusar,,,
75534,recusar,,o,José_Carlo_Dri,
75535,advogado,recusar,",",defender,","
75536,José_Carlo_Dri,advogado,,,
75537,defender,José_Carlo_Dri,,,
75538,José_Carlo_Dri,advogado,que,responsável,
75539,responsável,defender,,,
75540,defender,José_Carlo_Dri,o,por,
75541,responsável,defender,boate,,
75542,boate,por,,,
75543,por,responsável,o,,
75544,José_Carlo_Dri,advogado,,,
75545,recusar,,,,
75546,,,advogado,se,a
75547,recusar,,falar,,
75548,a,recusar,,,
75549,recusar,,,,
75550,votar,afirmar,,,
75551,afirmar,,«,em,fazer
75552,votar,afirmar,Fernando_Henrique,,
75553,Fernando_Henrique,em,,,
75554,em,votar,o,,
75555,fazer,votar,,,
75556,fazer,votar,,,
75557,votar,afirmar,porque,ele,Plano_Real
75558,Plano_Real,fazer,,,
75559,fazer,votar,o,,
75560,votar,afirmar,,,
75561,afirmar,,,,
75562,,,votar,",",prefeito
75563,prefeito,afirmar,,,
75564,prefeito,afirmar,,,
75565,afirmar,,o,vice-,","
75566,prefeito,afirmar,,,
75567,prefeito,afirmar,,,
75568,prefeito,afirmar,,,
75569,prefeito,afirmar,PPR,,
75570,PPR,de,,,
75571,de,prefeito,o,,
75572,afirmar,,,,
75573,ser,,,,
75574,,,«,obra,e
75575,obra,ser,,,
75576,ser,,um,falar,
75577,falar,obra,,,
75578,obra,ser,que,de,
75579,falar,obra,fé,,
75580,de,falar,,,
75581,ser,,,,
75582,esperar,ser,,,
75583,ser,,eu,possibilitar,
75584,possibilitar,esperar,,,
75585,esperar,ser,que,a,compreensão
75586,possibilitar,esperar,público,,
75587,público,a,,,
75588,a,possibilitar,o,,
75589,compreensão,possibilitar,,,
75590,possibilitar,esperar,um,direto,de
75591,compreensão,possibilitar,,,
75592,compreensão,possibilitar,gospel,,
75593,gospel,de,,,
75594,de,compreensão,o,",",música
75595,gospel,de,,,
75596,música,gospel,,,
75597,gospel,de,um,de,
75598,música,gospel,palavra,,
75599,de,música,simples,,
75600,palavra,de,e,profundo,
75601,simples,palavra,,,
75602,simples,palavra,,,
75603,ser,,,,
75604,ser,,,,
75605,atuar,ir,,,
75606,ir,,,,
75607,atuar,ir,dirigir,,
75608,além_de,atuar,grupo,,
75609,grupo,dirigir,,,
75610,dirigir,além_de,seu,sediar,
75611,grupo,dirigir,em,,
75612,sediar,grupo,Nova_York,,
75613,em,sediar,,,
75614,ir,,,,
75615,ir,,,,
75616,atuar,ir,,,
75617,,,",",",",ele
75618,ir,,agora,além_de,também
75619,atuar,ir,coreógrafo-residente,,
75620,como,atuar,de,,
75621,coreógrafo-residente,como,Ballet_da_Ópera_de_Lyon,,
75622,Ballet_da_Ópera_de_Lyon,de,,,
75623,de,coreógrafo-residente,o,",",acabar
75624,Ballet_da_Ópera_de_Lyon,de,,,
75625,acabar,Ballet_da_Ópera_de_Lyon,,,
75626,Ballet_da_Ópera_de_Lyon,de,que,de,nomear
75627,acabar,Ballet_da_Ópera_de_Lyon,,,
75628,acabar,Ballet_da_Ópera_de_Lyon,ele,para,
75629,nomear,acabar,,,
